DOI,authors,cate_code,db,keywords,magazine,mentor,organs,special,subject,summary,title,type,uid,url,year
10.13718/j.cnki.xsxb.2020.01.004,张韩雨-43766139&陈守全-17500216,O211,,极值分布-TQjCkZInKB%mmd2B3puOASCshFXvVasHPO2JwgzqtfswPtbWjcB9uEoHEzBUMZcxXKFgE;Brinbaum-Sauders分布-QMykPI3NQpynN8YXeRm0T26RQLma2msMp8QKULrBRq8U9WZw7158qbsD%mmd2FHhj0r7rwyz17pIg6A0=;渐近展开-FJ375PWEFTFev1Ab6s0Rkjx%mmd2FEPnLV6DRO5q%mmd2FtpcXjZj2SJr5p7xzzIabcNL5ozFy;收敛速度-TWNqdT0H1zwYJ502CoWbh4NyHs7O6SgpJIZNoePIFHXWhaITCvKWPL0ZqQW4bWHY,西南师范大学学报(自然科学版)-pcode=CJFQ&pykm=XNZK,,,理工A(数学物理力学天地生),数学,"主要讨论了Brinbaum-Sauders分布的尾部特征,得到了最大值分布的渐进展开.",Brinbaum-Sauders分布的极值收敛速度,journal,c078eee610c2573b86878e08b86c6e16,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=XNZK202001005&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,张冬咏-07202897&陈泗达-44085748,F592;F224,,"GM（1,1）模型-pJiP0VUIiiKi2t%mmd2FE50ChMUFLi8d8Oh3uNLD2PJw7waZAnoJ4XQWNeoaYWhmYAqZX;马尔可夫模型-MjGc1%mmd2FzcWrqEM%mmd2FPt6kBATO%mmd2B%mmd2FsOwhObKcmmZKoursgY7tVBXYswGl%mmd2FkV6lJg33cgcG0CLckq9Cy4=;预测-dOrRGMvviUg22yRfhVuwPSFrRgXu%mmd2BM3%mmd2FPd556X1RqJNssXRkRI4vwA==",河南科学-pcode=CJFQ&pykm=HNKX,,,理工A(数学物理力学天地生); 经济与管理,数学; 宏观经济管理与可持续发展; 旅游,"结合灰色模型在小样本下预测精度较高的优点和马尔可夫模型对随机波动数据处理结果较好的优点,以2004—2015年国内游客总数构建传统灰色GM（1,1）模型、无偏灰色GM（1,1）模型、灰色马尔可夫模型和无偏灰色马尔可夫模型,并对比2016—2018年国内游客总数的预测值与实际值.结果表明,灰色马尔可夫模型和无偏灰色马尔可夫模型相比于传统灰色GM（1,1）模型和无偏灰色GM（1,1）模型的平均相对误差分别提高了2.36个百分点和2.33个百分点,灰色模型结合马尔可夫模型后能够解决对随机波动数据的预测偏差,有效提高预测精度.",基于灰色-马尔可夫模型的国内游客总数预测,journal,4b622c97cb2b56e594add89d1643faa6,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=HNKX202001016&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,杨杨-28982024&邵燕灵-10314138,O157.5,,双圈图-LewLxPpifT9bnsrL14lSwiGC9KQXI57AWZ%mmd2F3ZI2l82Baq94g1t3SP%mmd2BZ0%mmd2FS8%mmd2B3g8Z;度序列-AwcOV6%mmd2F0DEnvPNlnUmeY9s4Kx9iPRs0SIn%mmd2BPi%mmd2BJOwKLN148yMHIlxETrIERKIgW4;极值图-2ot1HKPPzcPTRhw6a%mmd2BQhL0LPiCYiEc0TzocipyJ3gCiI9i7U%mmd2FL8qc%mmd2B9ev0nEX%mmd2BiR;分子拓扑指数-Gn5I2kDV9Iw2giaGUTXZoZBQswI3zvEfWlt2uwECByo0sI%mmd2BTqH%mmd2Fkqtoqzo3CV46f1wB4SsPahRA=,中北大学学报(自然科学版)-pcode=CJFQ&pykm=HBGG,,,理工C(机电航空交通水利建筑能源); 理工A(数学物理力学天地生),数学,"设G是一个简单连通图,Rf（G）表示图G的某个基于相邻顶点的度定义的分子拓扑指数.为得出一个给定度序列的双圈图最大或最小的Rf（G）,利用反证法,获得了使双圈图最大化及最小化的Rf的极值图,并给出一个算法构造其极值图,进而得出结论.",给定度序列的双圈图的极值图,journal,d971b2e7144e5becbf914ad5b80729a3,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=HBGG202001004&DbName=CJFDLAST2020&DbCode=CJFQ,2020
10.13718/j.cnki.xsxb.2020.01.006,吴柯楠-42804784&王凤玲-42804783&李扬荣-11017691,O175,,非自治的Kuramoto-Sivashinsky方程-d4ilo0WMylYcsza5EszNzvcEbdVc81sh4v5kVezQ%mmd2FCweT0reXNQcwZzn23Lz0SjxiYoqsZ6OHNp1g6uMDuT%mmd2FXiKeXaHWu2Ud;拉回吸引子-XTJpbDBed1VJTP5L2LieqEFBLqZOiWjmIRan922rLOIxV%mmd2Fpzb62jkn5e3aHIJ2mF;非自治动力系统-d4ilo0WMylaynPv6hR77LPndUWPHwtSckXaKzZHOK3DARDvPMUwQFhof%mmd2FI0gKY%mmd2BAoYLf1WfnEH8=;Wong-Zakai逼近-QFMW3nii1HJei5h2nWcglWwS0l0dgbHqzzTDnpXt5FLQA3GSvGKthI5P2uX03TDZrI2rY6%mmd2FrQVw=,西南师范大学学报(自然科学版)-pcode=CJFQ&pykm=XNZK,,,理工A(数学物理力学天地生),数学,在Wong-Zakai逼近下证明了非自治Kuramoto-Sivashinsky方程吸引子的存在性.,非自治随机Kuramoto-Sivashinsky方程的Wong-Zakai逼近,journal,7a93806c2de151f281eacc6e2eef2381,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=XNZK202001007&DbName=CJFDLAST2020&DbCode=CJFQ,2020
10.13718/j.cnki.xsxb.2020.01.007,丁爱芬-43149503&周华君-43088594&石宜金-43006889,O221.3,,无损数据压缩-cz01rujw10fXQfw2M8JLsa%mmd2FfdKe7FL4ugb%mmd2BwMt3ULDjBCY5IuGRYRw6snHnhzW1zvJTgQGQco18=;变位标识-cLudnxGJ093rTj3P5T6636RmCacmHv5NA%mmd2BbgRLgOZ2L4m4TUgNvmUktX15razHA7;反转变换-mqdL1dvaQyIMJRGu6bK6sA8MMaQSw0WtFRs0Jzb9m1D9eVI1qYoAaqHRmLctUF7k;流式压缩-wCQsej59fZ3tSFm9cw7HDOG%mmd2BUCq8Xz1u%mmd2FqVfDnRaoGH%mmd2BjFkxo6T0UU872Fl9Chvb,西南师范大学学报(自然科学版)-pcode=CJFQ&pykm=XNZK,,,理工A(数学物理力学天地生),数学,"针对数据区域的集中化程度和平滑度特征,采用变位标识方法和反转变换策略,降低较大值数据区域的凹凸度,实现了数据无损压缩效率的提升.对比试验结果显示新算法的整体压缩效率优于原数据压缩算法和huffman统计编码.算法非常适合大数据环境的磁盘存储、网络传输和应用先进等流式压缩场景.",一种基于变位与反转变换的动态规划压缩算法,journal,30d01ea291f2525fb118522ac4caf9f6,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=XNZK202001008&DbName=CJFDLAST2020&DbCode=CJFQ,2020
10.16055/j.issn.1672-058X.2020.0001.008,谢丽-10496489,O224,,共轭梯度法-QMQnQKgWw9eVCrezAeZlJpr0iL0S525ooI4XE0fDazO56Gr9Qelh7kn9c1VvRJm7;Wolfe线搜索-Tjk1OYcUUAfGQ5cIEMDL8fqSCG75c4c8qpVMpnlcA4uiD2wCmeejukMoxTvg17%mmd2Fs;充分下降性-P%mmd2FKWFPY6vT0%mmd2F8QlECAFypQWHj5a3KrZpTv9BwRUaduj1UQSvhvqTGRDywnk0uNdM;全局收敛性-GcL4GL4NWxMLUGEyuzBwLWzKQ6yxopMWDeRHAGFDBdRwCiHjDnueQZJfsMSMD22k,重庆工商大学学报(自然科学版)-pcode=CJFQ&pykm=YZZK,,,理工C(机电航空交通水利建筑能源); 理工A(数学物理力学天地生),数学,"针对无约束优化问题,利用两项共轭梯度法（DL方法）去逼近改进的HS三项共轭梯度法,提出了改进的DL共轭梯度法即MDL共轭梯度法.该方法相对于DL方法具有一个更好的性质,即该共轭梯度法的搜索方向不依赖任何线搜索就可满足充分下降条件,理论上证明了该方法在Wolfe线搜索条件下对一般函数具有全局收敛性.",一类具有充分下降性的DL共轭梯度法,journal,d96aec2c00dc5630b2f055a1f31aa173,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=YZZK202001008&DbName=CJFDLAST2020&DbCode=CJFQ,2020
10.16055/j.issn.1672-058X.2020.0001.011,庭开娟-43662066&罗贤兵-21918285&刘琳芳-17502496,F224;F830.9,,Heston随机波动率模型-ILF0zJVSS1fmsKrYdDdZQMoRhFtRNofGYipbJOTp51ebrucjxrt0kG4ww0x4qHEtUA7IEwgdB5q6halelkZleg==;Multilevel Monte Carlo法-trWYULa32BlwXqZ7tjyFF1hlAEDm%mmd2Fnj2WEnY6dJ6in5RFalOlx1R5aH81KHKTQywuLTQzvuOmCgSXL3l3pZCrg==;亚氏期权-6NkfSn%mmd2FK50Jq7GpHOiSt1rtsPV5fBgKAdzEf9OFFeXJz8aNdzOIUg92y%mmd2BEOAFifl;回望期权-KEugScbL9dfiGGaYcvwixewn8vENyyBV1A96uxo%mmd2FHjSaE%mmd2BUW64M3Old0RZ24ri95,重庆工商大学学报(自然科学版)-pcode=CJFQ&pykm=YZZK,,,理工C(机电航空交通水利建筑能源); 理工A(数学物理力学天地生); 经济与管理,数学; 宏观经济管理与可持续发展; 金融; 证券; 投资,"在市场并非完全有效的前提下,波动率为常数的Black-Scholes模型已不能准确刻画现实世界中的金融市场,提出了用波动率不为常数的Heston随机波动率模型来刻画资产收益的运动过程,进而研究一种路径依赖形衍生产品,亚氏期权和回望期权;在模型下,通过Milstein离散和Multilevel Monte Carlo法对奇异期权中这两种期权的期权价格进行模拟,最后与普通Monte Carlo法模拟的结果进行比较,数值实验从方差、期望、样本数及计算成本方面验证了Multilevel Monte Carlo方法的高效性。",Heston随机波动率模型的Multilevel Monte Carlo方法,journal,507fe7c765335f21b32b4607f7b6914e,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=YZZK202001011&DbName=CJFDLAST2020&DbCode=CJFQ,2020
10.16055/j.issn.1672-058X.2020.0001.016,丁勤祥-42128426&王哲-26413072&王艺宁-42243435&李铭源-43662068,F832.51;F224,,区间金融时序-ZpuI3VUdics2FWyMSVTVxSYbIsw%mmd2BSltutNThw5SUjmvnb8G0JzQDHZp%mmd2FEDDjWjxubW4OUikgr1c=;长记忆性-sVYsjnTnypRXNrEbecg0DFhS7APIkazMK8ZNfmtWxsnB3aY3btS6j5gquAJHPGRJ;Hurst指数-asgP7CvjOG0IFFcYPmeKaXhEjchB6doaha3gEeNLB9shDI4v4P%mmd2FBglsuOKK2k912,重庆工商大学学报(自然科学版)-pcode=CJFQ&pykm=YZZK,,安徽大学经济学院;安徽大学数学科学学院,理工C(机电航空交通水利建筑能源); 理工A(数学物理力学天地生); 经济与管理,数学; 宏观经济管理与可持续发展; 金融; 证券; 投资,"研究金融时序的长记忆性能够帮助人们更加准确地刻画金融市场的特征,而在现有研究中,有关区间型金融时序长记忆性的研究很少。因此,考虑了区间型金融时序蕴含的长记忆性特征及其基于现有实值金融时序长记忆性建模的区间值时序预测模型,首先,将区间数表示成区间中心和区间半径的形式;然后分别对中心和半径序列进行长记忆性检验,并对具有长记忆性的序列进行组合预测;最后,以上证综指和深证综指的区间股指为实证对象进行验证。实证结果表明:上证综指的区间股指具有明显的长记忆性,且组合预测能够显著提高区间型金融时序的预测精度。",区间型金融时间序列的长记忆性研究,journal,3fadb2b4bad85179864cb5c2544d7c71,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=YZZK202001016&DbName=CJFDLAST2020&DbCode=CJFQ,2020
10.13841/j.cnki.jxsj.2020.01.021,王诚辉-46697969&李学旺-46315308&张维庆-46697972&郭彪-46698011&周名军-46315304&彭恒-46697973,TB535.1;O175,,低频控制-UoQcopZHPyfv%mmd2FM8bvkRRhDWTrptlCY%mmd2BNkkR58y%mmd2FovKDlukpX1vpIRYrGzPd7q0s5;阻尼器-ccvLWYcGsd9VuUnICGnpqjYu13jA%mmd2B6UXa6SGnJDmdLfTKMbPW4pdcHrkXHg5cjv2;减振效果-%mmd2FbfvKFoBOloIMmaAZp%mmd2By5CTNT9byQD%mmd2FE4CBhqWccoKBsOSu4TYUAOEEJiW7SkDgG;预应力谐振响应分析-pIJXg1K66cvGZd4j6Fu17ZbNZLojZx7q%mmd2FENv0hfz1hx%mmd2Fjz6TR2PP%mmd2F0lu2TTg51JoX416ZH0v2vboVNiUxfq5Kg==;高耸结构-DhWaCqWPfoEvFxrav2QQE98XAS0GQ3sy1WJO%mmd2BAuLBc2h2SxXrHF9BJ6vFRudJiOy,机械设计-pcode=CJFQ&pykm=JXSJ,,,理工C(机电航空交通水利建筑能源); 理工A(数学物理力学天地生),数学; 工业通用技术及设备,"针对高耸结构尺寸特点及振动特性,文中介绍了一种低频摆式振动控制装置。该装置可实现超低频控制,具有摩擦阻力小,反应灵敏,吸振能力强的特点。文中首先根据拉格朗日方程建立该装置的近似运动微分方程,然后在Workbench软件中对该装置的自由衰减振动进行仿真。结果表明:微分方程频率特征项与仿真数据吻合很好,阻尼项比仿真结果大25.4%。最后,文中使用预应力谐振响应分析方法,确定了该装置最优调谐频率与最优阻尼比,并指出该装置（质量460 kg）能减小风电机组1阶弯曲振动（模态质量130 t）46.4%的共振振幅,相当于能提供1.72%的模态阻尼比。",高耸结构低频振动控制装置及其运动微分方程与减振效果研究,journal,8223228ac47c526bb3a069fbac941ffa,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=JXSJ202001021&DbName=CJFDLAST2020&DbCode=CJFQ,2020
10.13841/j.cnki.jxsj.2020.01.024,胡珊-11052700&刘晶-39584239,TB472;O159,,产品设计-tLr0z3k7SZW7IHfSFp7Jg7sm6UElCcIFzIKOguBPctkazX9S3OZlWiSdt5qPjikA;设计决策-AXGE3aBQIw7o2dElB1NjxDnquCY%mmd2FuAXE3HttD2Nf0RFg4H7EX7hze2%mmd2FkZ1Rp18BI;熵权法-SIXa4GWNt2quT4gjSgrxz7ffWq6VZBV9%mmd2F8ODsNY5BMVpShAQBL2iIE9Izv1KPUnU;层次分析法-pW20WxLcGDr7KO2t%mmd2BZSIW6BP%mmd2BWewToNxiH6B39pvbKLm5aW7AUZOTLqXT8JMb8N8;导盲杖-qoycklVH0XUczV8EEvC3jUXP6ZtW7ZHg8FN7KVIoUDWen80ShZwtLWQEMH9z0QjN,机械设计-pcode=CJFQ&pykm=JXSJ,,,理工C(机电航空交通水利建筑能源); 理工A(数学物理力学天地生),数学; 工业通用技术及设备,"为合理运用模糊综合评价法对设计方案进行评估与确定,对评价过程进行修正,得出更加客观的结果,以导盲杖设计为例,通过文献查阅和小组讨论,构建了导盲杖设计方案评价体系;利用模糊综合评价法对方案进行评估与选择,在确定各评价指标的权重时,引入熵权法修正层次分析法在确定评价指标权重时的主观性,从而选择出最佳方案;通过将模糊综合评价法运用于具体的设计评价中,得出设计方案的评价结果。在产品初步设计中运用模糊综合评价法能有效帮助决策者对设计方案进行整体评价,从而更好地把握产品开发方向;引入熵权法可有效改善确定评价指标权重时的主观性问题,得出客观的评价结果。该方法同样适用于多个设计方案的评估与优选。",模糊综合评价法在产品设计方案决策中的应用,journal,2fa9db2c59c85394a47fb97f1ba61765,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=JXSJ202001024&DbName=CJFDLAST2020&DbCode=CJFQ,2020
10.14107/j.cnki.kzgc.20190091,段佳勇-28288043&郭昉-07508079&张晓宇-48168779&柏柯-43690702,O157.5,,无标度网络-Rnwq33T%mmd2ByPkHK77eNm3WxM1j7uD1wYq5bIfGWSyipIOcNhLxqBg%mmd2FyULH%mmd2B0Ouu8Bc;BA模型-WnOWAGiECyd%mmd2FVKHoaal9GKxUxZwSfbs%mmd2ByY0yM2kHCsY2kbnoMmWIt0AHUDz0QcTL;关联度-z6NRMhs7beD8MT%mmd2FPWSumwV2SJzr%mmd2FOIsg9RuzFPl6x67uBqSn4mpLC0QoC3OYHSwj;自适应算法-rVwBBaejxxJL3NTzlv%mmd2FL0jkzrs9UxWMvC2p6um9y%mmd2BqVPk%mmd2F0i0bXksOFPbRcmqluz,控制工程-pcode=CJFQ&pykm=JZDF,,,电子技术及信息科学; 理工A(数学物理力学天地生),数学,"BA模型是经典的无标度网络模型,具有一定小世界特性,但聚类系数随着点数增多趋近于零。为进一步优化BA网络模型的平均路径长度和聚类系数的特性,设计了一种基于自适应算法的无标度网络改进模型。改进模型优化了系统与网络节点的关联度,通过计算得到关联度的最优值及此时网络各参数的值,从而获得理想的网络模型。通过对自适应算法中关联度的数学分析,可知系统平均路径长度呈带有条件的收敛状态。仿真结果表明,改进后网络模型在平均路径长度和聚类系数方面,有进一步优化。不同于BA无标度网络的是,改进模型优化后具有较明显的聚类特性,更符合小世界网络特性。",基于自适应算法的BA网络模型及其聚类分析,journal,452a680f38ee5e689d0d1b8e66872a3a,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=JZDF202001009&DbName=CJFDLAST2020&DbCode=CJFQ,2020
10.14107/j.cnki.kzgc.170980,郜亚丽-07756800,O225;O157.5,,多准则群决策-FaD5cIt8LuYKmGn8NRwX8lEkhC%mmd2Bp6bCSqkh483kMO%mmd2BoWuUFskMREo9IIxQDFKrwvxCet2xewv9k=;犹豫模糊集-ZkHv4AbjnYgtOTfheIoMB%mmd2FiWsTGGYH%mmd2F6b3nKuSIeSLnp%mmd2Fxt3k5CS3nhz1hC%mmd2B40Nh;Bonferroni平均-lieK%mmd2FNA9JB1%mmd2BM%mmd2B0jhzlFJ4NxP1y4hJZHakr7i2OLVmJGzJb3WJQJN1%mmd2FToPgmN7YNUKWH1uoZrps=;几何平均-2chExgG8s7AeyQXEsoqBWXunypAcnJPXrrok1uY%mmd2FoazUCXn0pGx2nBKnvtLcNZPQ;阿基米德范数-HK8jR1j%mmd2Fbv%mmd2F19CCt%mmd2B9TUbSxTRRZvOupigSi7cThmK3y8XYAanMaV6%mmd2B%mmd2FZU%mmd2BJRbVa%mmd2BGVn6wWkCtbw=,控制工程-pcode=CJFQ&pykm=JZDF,,,电子技术及信息科学; 理工A(数学物理力学天地生),数学,"针对决策信息为犹豫模糊信息且准则之间存在相互关系的多准则群决策问题,提出了一种基于阿基米德T-范数和S-范数的广义的犹豫模糊信息几何B-平均（GHFGBM）集成算法,构建一种新的计算机网络系统选择决策模型,提出的GHFGBM不仅在信息集结的过程中能够考虑到输入变量之间的相互联系,还能够使得该模型方法应用于其他领域。在此过程中,研究了GHFGBM算法的几种基本特性,比如置换不变性、单调性、有界性和幂等性等等。紧接着,分别对参数和加性算子赋予不同的数值和函数,详细分析了GHFGBM算法的一系列常用算子表示。最后结合对计算机网络系统更新方案的选择实验,验证了提出的选择决策模型是合理的且是有效的。",基于犹豫模糊几何算法的网络系统决策模型,journal,e669931cfe975b75b03db9754f65ecbf,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=JZDF202001024&DbName=CJFDLAST2020&DbCode=CJFQ,2020
10.13718/j.cnki.xsxb.2020.01.005,张梦君-26041855&陈守全-17500216,O211,,逆高斯分布-pkm7mCsMb69AOWMWDnL%mmd2FNPZ9Ldl2LnBPH2kT1CqV39H9dpy2MWdvJ62UugEPdg36;渐近展开-FJ375PWEFTFev1Ab6s0Rkjx%mmd2FEPnLV6DRO5q%mmd2FtpcXjZj2SJr5p7xzzP5eS9Mtc94h;收敛速度-TWNqdT0H1zwYJ502CoWbh4NyHs7O6SgpJIZNoePIFHXWhaITCvKWPNUrXhfQz9pX,西南师范大学学报(自然科学版)-pcode=CJFQ&pykm=XNZK,,,理工A(数学物理力学天地生),数学,"主要讨论了逆高斯分布的最大值分布渐近展开,得到最大值分布收敛到Gumbel分布的收敛速度.",逆高斯分布的极值收敛速度,journal,ac8571827c6c55899f1078ee31072278,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=XNZK202001006&DbName=CJFDLAST2020&DbCode=CJFQ,2020
10.14107/j.cnki.kzgc.20190097,张垒-36555264,TP18;O225,,免疫算法-6G4w4Eq5HC3hciCMvQzzsYQ0Qt3Zszw2Yaoa8bsOLxTzuIjxlktQVac1FTTY%mmd2FcO5;协同演化-PqDZ9ApQVco7x8t05XyN0DF0QzCTCVyUQJH2Q4qLqtNGRdPSh%mmd2BufJkQUg%mmd2Fw7BED3;非合作博弈-PdVlHaolNuJn4w5LGfwKHirnQrL%mmd2BF9q9AfT4NvidnEGug8nYOhr2rws0AUgavi%mmd2FS;Nash均衡-5NYDlfo6Y%mmd2FqaC8c0xs7ZUMdJZaHT6%mmd2Flum037KgGdNa%mmd2FE%mmd2FPtjT394mggfHJV3CoAZ;改进量子粒子群算法-jnHPH8G5vV36EiXdSgivNriec1AZkFJGb0OxykIc4NSkIdRytSe7SyiMcUzoueuC7EfIPwED7j9a0vpT84NtnA==,控制工程-pcode=CJFQ&pykm=JZDF,,,电子技术及信息科学; 理工A(数学物理力学天地生),数学; 自动化技术,"在N人非合作博弈Nash均衡问题求解过程中,将量子不确定性原理、协同演化以及免疫算法内的抗体浓度抑制机制引进到经典粒子群算法中,设计了一种新型改进量子粒子群算法来更好地处理Nash均衡问题。该算法在运算过程中,运用抗体浓度以及协同演化的方式来维系粒子群具备的多样性特征,并借助量子不确定性缩减迭代搜索耗时。该算法不仅有效地将粒子群算法运算简单与方便实现的特质承继下来,而且算法的收敛速度以及其全局搜索能力都获得了大幅度的提升。相关数值算例分析表明,改进的算法能够更好地处理粒子早熟,相较遗传算法以及免疫粒子群算法更具性能优越性。",基于改进量子粒子群算法的Nash均衡研究,journal,4834f9cad7b65965b6d2b1e1561d86ee,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=JZDF202001026&DbName=CJFDLAST2020&DbCode=CJFQ,2020
10.19392/j.cnki.1671-7341.202002168,马晨江-08839625,O152.7,,扩导半群-74g53z5wKySSBEM%mmd2BXHUvCC6BP9seZcgF6LtAlPNv2ZHgAbhUEmVvykRB6Py48oO0;等向指标-BMtF1jBPQcnu%mmd2FCquPRppOTdawiqNZAguUo%mmd2BGhD%mmd2BVGQFGt7Ytjo%mmd2FhXPlM8kHKfdiK;全向可分-BB8liRZIvpjv84wGwa4StRb%mmd2BHCrg9FHpc%mmd2FUnjqjn3lrk4fQSXCeFEb4VQ0u5Ci0S;M相关性-rrwF0R0aRT%mmd2FBwEhycutkB8w5t62luAwrbz3piwUMx5EwwmcxWWqZNG5WU1BL%mmd2Fva2,科技风-pcode=CJFQ&pykm=KJFT,,,理工A(数学物理力学天地生),数学,"本文对扩导半群的等向指标进行了讨论,在扩导半群包含有向元,有向集中度为底升低度的条件下,对扩导半群的t值以及由此产生的q值进行了研究,得出如下结论:如果扩导半群是全向可分的,其分离性具有低可测性,则其等向指标与其分离性具有M相关性。",扩导半群的等向指标,journal,7d25c0a119a55246847b7d2bf3ff5f2f,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=KJFT202002169&DbName=CJFDLAST2020&DbCode=CJFQ,2020
10.13718/j.cnki.xdzk.2020.01.008,李娟-36772148,O241.3,,粘性Cahn-Hilliard方程-pCxZpgfNtwPX9gykSBJuWL1A9IRY%mmd2FycNGhlMFePazgxMDpYv099vOTGqkmO2pbKsEe3OrErMgdkdpr7iyn0pZA==;紧差分格式-RZwn%mmd2FpEfaP6RKygBUhYf9qoqvEdrR%mmd2F2ThbjqXlC2xjk7tLkABrUlR6GkrDmaHx9o;收敛性-U%mmd2BZH%mmd2FQ32Cmqh2RbG3wCP%mmd2FLflGzCLHojZEZOoCfl0lWlFathKG4Y50j0DL3L3T7vP;非线性问题-DvZkbKLhW7uqzsGFhFPnhcxT4316dCmQqYO70cFyCbAWnKi%mmd2FyX2rJ%mmd2BeEQ9hsp%mmd2Bcc;线性化-WruZfj%mmd2BYOxyIgbXVB%mmd2BKjTeZoOtkkenSYXLN7mOjojSgvnFG6jXQgFpJuuATxYm7K,西南大学学报(自然科学版)-pcode=CJFQ&pykm=XNND,,,农业; 理工A(数学物理力学天地生),数学,"讨论粘性Cahn-Hilliard方程的高精度线性化差分方法.利用降阶法对粘性Cahn-Hilliard方程建立三层线性化紧差分格式.用离散能量分析法证明差分格式的唯一可解性及在L∞-范数下的收敛性,其收敛阶为时间方向二阶、空间方向四阶.最后,通过数值算例验证了差分格式的理论结果.",粘性Cahn-Hilliard方程的高精度线性化差分方法,journal,5f93c8a4b17354afb695a3092e9c06d1,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=XNND202001009&DbName=CJFDLAST2020&DbCode=CJFQ,2020
10.13347/j.cnki.mkaq.2020.01.055,苏亚松-41797113;41797113&张长鲁-34923303;34923303&廖梦洁-42337669&贺一恒-38351563;38351563,TP183;O211;TD79,,煤矿安全-6G8zvJAbBNzDW69B2D6d5KVxlx9GT7VfQYdeidH6rbUCgBYi0ma8bLSIf2WFf0uR;指标体系-vKfJJKxkJYPcJDkMloQtgDS7unmc1Sfbjq9nm7aTIxTwcR28fAgQnZ8HtZ1TxbCS;网络层次分析-X%mmd2Fc6F0sNcEAEK7KYvIV6IvwKZRHfAWWWY3e2ocP3H4GnXuEj1qeHC6RgIZAQanhYpqN3YeRMalU=;概率神经网络-BdfWNaz5JJuzp%mmd2B2rA52Knyn2PWoozczqm9E%mmd2Fyn%mmd2FxzrRwfKyJn%mmd2F5Wudyr4ZarcXQDNxtMJzfvoNA=;风险评价-qFuBkAQmwlQCOSMvKVhciND4mDA45qaqTQO2p41KNbpeQzRK%mmd2Fk2%mmd2BGds0VrCxre9E,煤矿安全-pcode=CJFQ&pykm=MKAQ,,北京信息科技大学经济管理学院;绿色发展大数据决策北京市重点实验室;中国农业大学经济管理学院,理工B(化学化工冶金环境矿业); 理工A(数学物理力学天地生); 电子技术及信息科学,数学; 矿业工程; 自动化技术,"为提升县域采煤矿区安全一体化监管水平,解决国家监管层面区域级煤矿安全宏观把控能力较弱等问题,通过实地调研和专家咨询法,基于""人员-环境-煤矿-信息-监管-救援""6个层面,提出了具有区域特性的县域采煤矿区安全风险评价指标体系,构建了基于ANP和概率神经网络的县域采煤矿区安全风险评价模型,并进行了实证研究。结果表明:构建的指标体系合理有效,评价模型精确度较高,能够对县域煤矿安全进行较为准确的预警评价。",基于ANP和概率神经网络的县域采煤矿区安全风险评价,journal,645f6d09a4025fc99455adae29df4318,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=MKAQ202001055&DbName=CJFDLAST2020&DbCode=CJFQ,2020
